,userid,product_category,productName,content,star_rating,review_ranking_score,time
25624,skar******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송도 빨리오고 포장도 잘되어잇네요,5,-68.20081,2023-07-04T11:55:36.998+00:00
25625,wd****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,떨어질때마다 잘 주문해서 먹고있어요 조리도 간편하고 한입먹기 딱이에요,5,-68.20137,2023-06-22T11:08:28.605+00:00
25626,ossf****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아임닭은 처음인데 맛있겠죠.,5,-68.20329,2023-07-01T07:15:11.004+00:00
25627,skar******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송도 빨리오고 포장도잘되잇네요,5,-68.20365,2023-07-04T12:02:27.529+00:00
25628,skar******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송도 빨리오고 포장도잘되잇네요,5,-68.20366,2023-07-04T12:02:01.375+00:00
25629,skar******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송도 빨리오고 포장도잘되잇네요,5,-68.20366,2023-07-04T12:01:34.453+00:00
25630,skar******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송도 빨리오고 포장도잘되잇네요,5,-68.20366,2023-07-04T12:01:04.020+00:00
25631,skar******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송도 빨리오고 포장도잘되잇네요,5,-68.20366,2023-07-04T12:00:37.513+00:00
25632,skar******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송도 빨리오고 포장도잘되잇네요,5,-68.20366,2023-07-04T12:00:09.768+00:00
25633,skar******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송도 빨리오고 포장도잘되잇네요,5,-68.20367,2023-07-04T11:59:43.161+00:00
25634,skar******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송도 빨리오고 포장도잘되잇네요,5,-68.20367,2023-07-04T11:59:14.228+00:00
25635,skar******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송도 빨리오고 포장도잘되잇네요,5,-68.20367,2023-07-04T11:58:51.747+00:00
25636,skar******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송도 빨리오고 포장도잘되잇네요,5,-68.20367,2023-07-04T11:58:20.310+00:00
25637,skar******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송도 빨리오고 포장도잘되잇네요,5,-68.20367,2023-07-04T11:57:50.688+00:00
25638,skar******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송도 빨리오고 포장도잘되잇네요,5,-68.203674,2023-07-04T11:57:21.785+00:00
25639,skar******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송도 빨리오고 포장도잘되잇네요,5,-68.203674,2023-07-04T11:56:53.867+00:00
25640,skar******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송도 빨리오고 포장도잘되잇네요,5,-68.20368,2023-07-04T11:56:22.432+00:00
25641,skj6***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,닭찌찌 존맛스 비린내 안나고요 불닭맛 갈릭맛 다 맛있어요 밥에 양배추 볶아서 드셔보세요 맛있름,5,-68.203835,2023-06-17T18:00:16.042+00:00
25642,wngu*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,정말부드럽고 맛있네요! 식단 하려고 샀는데 이렇게 맛있을 줄이야.. ㅎㅎ 잘 먹겠습니다~,5,-68.20512,2023-06-22T11:56:08.317+00:00
25643,wngu*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,정말 부드럽고 맛있네요! 식단 하려고 샀는데 이렇게 맛있을 줄이야.. ㅎㅎ 잘 먹겠습니다~,5,-68.205124,2023-06-22T11:55:12.643+00:00
25644,js****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,크런치는 처음 먹어봤는데 너무 맛있어요 퍽퍽하지 않고 ㅎㅎ 맛도 다양해서 좋네요  그래도 스파이시가 젤 맛나요,4,-68.205574,2023-06-17T01:30:23.756+00:00
25645,ossf****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송 빠르고 안녹고 왔어요.,5,-68.20703,2023-07-01T07:14:37.529+00:00
25646,shim*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다이어트 할때마다 늘 시키지만 맛있고 간편해요,5,-68.20796,2023-06-28T00:13:21.980+00:00
25647,shim*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다이어트 할때마다 늘 시키지만 맛있고 간편해요,5,-68.20833,2023-06-27T22:59:24.074+00:00
25648,shim*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다이어트 할때마다 늘 시키지만 맛있고 간편해요,5,-68.20834,2023-06-27T22:57:47.082+00:00
25649,shim*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다이어트 할때마다 늘 시키지만 맛있고 간편해요,5,-68.20835,2023-06-27T22:56:34.430+00:00
25650,shim*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다이어트 할때마다 늘 시키지만 맛있고 간편해요,5,-68.20841,2023-06-27T22:44:31.709+00:00
25651,shim*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다이어트 할때마다 늘 시키지만 맛있고 간편해요,5,-68.20841,2023-06-27T22:44:05.960+00:00
25652,shim*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다이어트 할때마다 늘 시키지만 맛있고 간편해요,5,-68.20841,2023-06-27T22:43:30.667+00:00
25653,shim*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다이어트 할때마다 늘 시키지만 맛있고 간편해요,5,-68.20841,2023-06-27T22:42:59.971+00:00
25654,tara****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,ㅏㅅ있어요 더른건 못먹겟는데이건 달콤해서 먹기좋아요,5,-68.20861,2023-06-28T00:45:03.287+00:00
25655,ddy2***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,전에 먹던 닭가슴살보다 가격대는 있지만 맛이 다양하고 부드럽고 맛나네요 ㅎㅎ 여러가지 종류로 시켜봤는데 골라먹는 재미가 있어요,5,-68.20934,2023-06-13T03:52:11.185+00:00
25656,love*********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,늘 만족합니다 감사합니다 많이파세요,5,-68.20985,2023-07-01T12:42:09.539+00:00
25657,love*********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,늘 만족합니다 감사합니다 많이파세요,5,-68.209854,2023-07-01T12:41:11.736+00:00
25658,love*********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,늘 만족합니다 감사합니다 많이파세요,5,-68.209854,2023-07-01T12:40:51.547+00:00
25659,love*********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,늘 만족합니다 감사합니다 많이파세요,5,-68.209854,2023-07-01T12:40:32.560+00:00
25660,love*********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,늘 만족합니다 감사합니다 많이파세요,5,-68.20986,2023-07-01T12:40:10.194+00:00
25661,love*********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,늘 만족합니다 감사합니다 많이파세요,5,-68.20986,2023-07-01T12:39:44.950+00:00
25662,k338***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,여름인데 상품이 다녹아서 왔어요,3,-68.21052,2023-07-05T11:17:01.290+00:00
25663,kokk*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,이거 넘맛잇어서 재구매하려구요 추청함,5,-68.21114,2023-07-01T14:58:56.068+00:00
25664,skj6***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어요 맛있어 비린내안나서 좋아요 이것도 마켓컬리 제발~ 팔아주세요 큐브보다 이게 더 맛나오,5,-68.21277,2023-06-14T04:31:10.194+00:00
25665,skj6***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,굿굿 모든 맛이 맛있음요 그냥먹어도 맛있고 밥에 먹어도 맛있고 마켓컬리에 제발 팔아주세여..,5,-68.213875,2023-06-14T04:23:28.642+00:00
25666,sons****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,숯불갈비맛이 제일 취저,5,-68.21421,2023-07-07T01:15:58.448+00:00
25667,gyfl***********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,전자레인지에 걍 돌려머거도 마싯는데 구워먹으면 더 존맛,5,-68.214294,2023-06-28T07:53:48.888+00:00
25668,peac********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,처음 구매하는 거라 맛을 3개 샀는데 셋다 맛나고 운동 후 간편하게 먹기좋네요! 매우 야무집니다ㅎㅎ😋,5,-68.21442,2023-06-19T12:40:02.845+00:00
25669,zjfl******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다이어트를 위해 열심히,4,-68.21599,2023-07-07T01:14:34.924+00:00
25670,zjfl******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다이어트를 위해 열심히,4,-68.215996,2023-07-07T01:13:50.441+00:00
25671,zjfl******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다이어트를 위해 열심히,4,-68.215996,2023-07-07T01:13:17.489+00:00
25672,zjfl******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다이어트를 위해 열심히,4,-68.215996,2023-07-07T01:12:54.773+00:00
25673,zjfl******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다이어트를 위해 열심히,4,-68.215996,2023-07-07T01:12:32.188+00:00
25674,zjfl******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다이어트를 위해 열심히,4,-68.216,2023-07-07T01:12:06.057+00:00
25675,zjfl******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다이어트를 위해 열심히,4,-68.216,2023-07-07T01:11:38.530+00:00
25676,zjfl******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다이어트를 위해 열심히,4,-68.216,2023-07-07T01:11:12.228+00:00
25677,zjfl******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다이어트를 위해 열심히,4,-68.21601,2023-07-07T01:10:44.215+00:00
25678,zjfl******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다이어트를 위해 열심히,4,-68.21601,2023-07-07T01:10:13.721+00:00
25679,zjfl******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다이어트를 위해 열심히,4,-68.21601,2023-07-07T01:09:39.268+00:00
25680,zjfl******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다이어트를 위해 열심히,4,-68.21601,2023-07-07T01:09:02.151+00:00
25681,zjfl******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다이어트를 위해  열심히,4,-68.21602,2023-07-07T01:08:06.371+00:00
25682,ghy9*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,역시 아임닭이 짱이에요 다른 제품 먹다가도 다시 돌아오게 되는 매직😆,5,-68.217285,2023-06-26T14:16:44.413+00:00
25683,ghy9*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,역시 아임닭이 짱이에요 다른 제품 먹다가도 다시 돌아오게 되는 매직😆,5,-68.217285,2023-06-26T14:16:23.189+00:00
25684,ghy9*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,역시 아임닭이 짱이에요 다른 제품 먹다가도 다시 돌아오게 되는 매직😆,5,-68.21729,2023-06-26T14:15:57.299+00:00
25685,ghy9*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,역시 아임닭이 짱이에요 다른 제품 먹다가도 다시 돌아오게 되는 매직😆,5,-68.21729,2023-06-26T14:15:34.325+00:00
25686,ghy9*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,역시 아임닭이 짱이에요 다른 제품 먹다가도 다시 돌아오게 되는 매직😆,5,-68.21729,2023-06-26T14:15:11.725+00:00
25687,ghy9*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,역시 아임닭이 짱이에요 다른 제품 먹다가도 다시 돌아오게 되는 매직😆,5,-68.217316,2023-06-26T14:10:14.901+00:00
25688,ghy9*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,역시 아임닭이 짱이에요 다른 제품 먹다가도 다시 돌아오게 되는 매직😆,5,-68.21732,2023-06-26T14:09:47.276+00:00
25689,ghy9*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,역시 아임닭이 짱이에요 다른 제품 먹다가도 다시 돌아오게 되는 매직😆,5,-68.21732,2023-06-26T14:09:15.193+00:00
25690,ghy9*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,역시 아임닭이 짱이에요 다른 제품 먹다가도 다시 돌아오게 되는 매직😆,5,-68.21734,2023-06-26T14:05:32.930+00:00
25691,ghy9*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,역시 아임닭이 짱이에요 다른 제품 먹다가도 다시 돌아오게 되는 매직😆,5,-68.21734,2023-06-26T14:05:03.804+00:00
25692,ghy9*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,역시 아임닭이 짱이에요 다른 제품 먹다가도 다시 돌아오게 되는 매직😆,5,-68.21735,2023-06-26T14:03:45.797+00:00
25693,b9****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,잘받았습니다 다먹고 또 주문할께요,5,-68.2178,2023-07-01T08:26:31.351+00:00
25694,b9****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,잘받았습니다 다먹고 또 주문할께요,5,-68.2178,2023-07-01T08:26:09.198+00:00
25695,b9****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,잘받았습니다 다먹고 또 주문할께요,5,-68.217804,2023-07-01T08:25:48.824+00:00
25696,b9****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,잘받았습니다 다먹고 또 주문할께요,5,-68.217804,2023-07-01T08:25:20.438+00:00
25697,b9****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,잘받았습니다 다먹고 또 주문할께요,5,-68.217804,2023-07-01T08:24:58.934+00:00
25698,b9****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,잘받았습니다 다먹고 또 주문할께요,5,-68.217804,2023-07-01T08:24:37.119+00:00
25699,b9****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,잘받았습니다 다먹고 또 주문할께요,5,-68.217804,2023-07-01T08:24:15.788+00:00
25700,b9****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,잘받았습니다 다먹고 또 주문할께요,5,-68.217804,2023-07-01T08:23:56.494+00:00
25701,b9****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,잘받았습니다 다먹고 또 주문할께요,5,-68.21781,2023-07-01T08:23:28.187+00:00
25702,09****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,소세지 좋아하는데 진짜 맛나요!!,5,-68.2198,2023-07-03T04:56:02.520+00:00
25703,09****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,소세지 좋아하는데 진짜 맛나요!!,5,-68.2198,2023-07-03T04:55:41.022+00:00
25704,09****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,소세지 좋아하는데 진짜 맛나요!!,5,-68.2198,2023-07-03T04:55:23.731+00:00
25705,09****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,소세지 좋아하는데 진짜 맛나요!!,5,-68.2198,2023-07-03T04:55:07.870+00:00
